Name,SD1,SD2,C-1,C-2,C-N-1,C-N-2,N-1,N-2,CS1,CS2,HS1,HS2,OSMO1,OSMO2,OXI1,OXI2,PH1,PH2,UV1,UV2
insI,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
insI_1,187.01,462.44,240.6,382.57,158.83,201.3,201.46,303.7,290.91,299.61,732.28,218.7,300.63,327.03,169.14,88.99,473.87,2998.29,212.71,253.71
insI_2,2774.2,5981.54,14136.94,4226.58,3813.17,5117.07,3832.12,3436.33,3310.71,7379.87,6830.91,6717.7,6802.11,4602.5,5841.65,6991.84,6216,5734.01,2493.51,5747.7
insJ,4396.76,2943.91,1977.065,4083.905,3262.65,3165.825,2477.75,3686.22,5784.77,4094.71,4490.925,3874.95,2707.55,2974.435,2084.15,2597.56,3802.945,3971.175,5719.23,4945.715
insK,3932.435,3973.12,4290.835,4328.87,3652.025,3369.625,3601.185,4364.89,4336.44,4379.47,4814.04,4140.33,3478.885,3819.425,4031.285,3383.815,3624.745,2792.715,4470.82,3774.015
insL,4648.16,5836.16,3346.31,4469.07,6991.21,6585.29,5732.69,4115.97,4696.04,6339.33,6346.03,7053.02,7021.24,5722.11,6446.32,6912.11,6175.54,6257.19,4796.7,7137.06
insL_1,4608.42,5536.13,2452.735,4402.705,6671.23,6482.985,5583.01,3968.485,4536.875,6053.11,6126.315,6907.6,6611.88,5434.22,6264.815,6739.215,5729.485,6074.035,4635.705,7052.095
insL_2,4648.16,5836.16,3346.31,4469.07,6991.21,6585.29,5732.69,4115.97,4696.04,6339.33,6346.03,7053.02,7021.24,5722.11,6446.32,6912.11,6175.54,6257.19,4796.7,7137.06
insM,1646.39,2128.39,2217.46,1570.29,1115.1,1221.4,1145.48,1993.15,1983.66,1432.96,1613.1,1117.05,994.29,1531.66,929.57,997.63,1653.88,5207.5,2056.95,1387.97
insN,1927.63,2462.9,6551.02,2049.26,4363.35,5876.53,3287.47,1710.13,1753.28,6075.8,5314.39,5321.09,3312.84,1336.4,4854.27,4506.74,1791.03,4010.2,2190,4257.09
insO,3325.35,4513.83,5385.635,3944.965,4058.58,5020.84,3700.45,3541.92,3528.925,6093.2,6424.2,5949.05,5828.505,4029.175,5090.66,6044.97,3414.83,5176.61,3866.01,5696.89
insP,2236.66,2018.99,3709.645,2013.98,1899.1,1427.255,1471.905,2488.82,2357.77,1660.69,2657.07,2056.54,1596.16,1960.245,1707.29,1437.665,1872.265,3286.025,2571.8,1779.29
insQ,4532,3441.58,3737.29,3785.18,3224.22,3957.13,3347.23,4425.87,4160.47,3528.88,3417.94,3432.42,3235.85,3425.53,3049.43,3566.97,3084.73,5673.5,4731.98,3862.18
insX,5015.66,6582.47,5634.555,5033.18,3513.795,7629.94,5492.52,2391.35,5293.76,7425.8,3073.005,3396.92,7068.465,5872.515,6389.735,7242.5,4752.125,4121.775,5846.03,7697.42
insZ,4941.435,5159.165,7536.535,5559.44,4195.37,4986.77,5007.55,5643.21,4785.485,3484.875,4743.295,4022.01,3422.77,4047.735,4557.8,3488.98,4425.91,6791.575,4129.69,3802.995
intA,7321.9,7099.71,1863.65,7188.33,7616.38,7148.44,7901.83,6420.55,7212.68,7642.49,6000.1,5788.39,8124.97,5805.02,8015.58,8373,6830.66,4394.43,5642.07,6417.44
intB,3297.48,3990.15,3228.9,3706.44,3625.13,3627.6,3857.39,3325.25,3307.11,4669.23,4525.46,3442.81,4362.75,3761.12,3922.78,3656.72,4293.11,5951.98,4168.8,4675.33
intD,6181.95,7278.9,6468.14,5669.2,4771.78,4975.59,6116.31,5514.24,6040.66,4726.5,4864.59,4161.75,4760.32,6732.28,3765.66,4817.75,6031.03,5402.56,6080.21,5317.44
intE,4342.19,4065.26,3071.03,4721.78,4156.32,3156.62,3187.48,4882.11,3859.5,3040.27,1957.89,2265.2,3090.29,4344.21,3254.77,2513.23,4344.32,5115.14,4603.76,3765.31
intF,6203.08,6068.52,4182.24,5178.565,6017.815,6026.35,4783.155,6320.425,5763.84,7401.205,7490.365,7118.64,7671.845,6035.99,5958.57,6463.48,5758.875,7450.355,6528.41,6341.385
intG,6575.08,11376.75,3405.51,8767.22,8499.43,9697,6633.86,6374.65,7296.82,8702.77,8568.45,8194.76,9140,7636.94,7377.21,10120.63,11697.08,5678.92,9257.52,9732.04
intK,7167.63,8299.77,1936.24,9037.87,9821.79,11317.55,8052.7,8554.65,6318.77,10490.7,8810.23,11254.21,10274.97,8328.49,9849.64,13218.2,7268.67,6136.79,9215.63,9053.9
intQ,4156.265,4656.255,2521.625,4899.885,4980.2,6098.895,4660.46,4233.525,3781.8,5989.35,5143.78,5544.21,5082.23,4663.935,4779.175,5125.005,4531.895,3626.595,4575.855,5599.09
intR,5718.05,5187.84,4076.2,4351.72,5607.01,5122.49,3981.02,5720.63,4928.06,5365.62,5227.21,4361.16,5836.16,6071.85,5162.91,5154.54,5425.42,7465.74,4768.51,6387.58
intS,3677.04,3846.74,5266.68,3940.49,4366.19,4140.86,3685.97,3706.8,3741.28,4291.96,3907.53,4045.53,3852.85,3843.98,3837.53,3514.02,2945.76,3626.68,3459.4,4796
intZ,6044.81,6295.01,4324.39,6229.79,5747.7,4428.65,7041.58,4857.2,5329.04,4517.48,5060.48,5316.06,5917,5024.45,6970.29,4927.91,6666.85,1398.73,5496.26,5274.89
iraD,6539.045,4103.075,4245.015,4136.435,2649.76,3641.495,3798.52,4281.425,5713.095,4599.765,2299.26,5215.685,5226.285,4866.38,4456.16,3971.225,3860.175,5540.73,6813.365,4512.995
iraM,2270.73,2820.14,4636.67,2702.15,2402.66,3342.85,2922.13,3104.68,2398.06,2623.23,1582.11,1390.51,1946.57,2534.09,2482.11,2323.73,2811.22,1465.17,2946.39,2783.74
iraP,4312.59,6054.26,5483.05,4394.43,3133.92,4805.04,3008.35,4258.29,4038.02,4525.84,1742,3146.02,4208.16,5167.95,3440.89,4127.55,5301.5,4312.77,5415.69,4656.1
iscA,2334.15,3721.445,2664.94,3265.915,4893.155,4585.645,3883.195,2244.365,2256.815,5513.57,4358.95,4169,4054.37,3337.785,4502.89,5084.74,4729.03,4310.785,2121.74,4178.28
iscR,2477.03,1913.11,3508.35,2919.82,2203.02,1627.62,2208.12,2771.8,2625.74,1719.36,1356.28,1714.53,1877.15,2359.5,2173.5,2269,4555.14,2454.8,2290.69,1959.54
iscS,3625.33,2967.105,5168.375,3846.15,2758.015,3092.77,3172,3360.785,3933.695,3162.14,2538.36,2203.305,2737.425,3997.19,2601.7,2422.73,9351.155,1736.81,3942.48,2149.06
iscU,1917.105,1797.755,3998.62,2234.2,3529.52,3419.005,1652.51,1970.995,1827.055,3769.355,3029.455,2804.58,2829.935,2801.485,2934.44,3839.745,3099.265,3844.135,1726.19,3116.705
iscX,6695.905,6098.825,5425.555,7346.695,7414.885,6706.255,7156.71,7978.835,7090.47,5925.465,3586.44,4717.52,7004.295,8028.41,5619.29,5431.89,6810.92,6441.845,6411.605,5987.14
ispA,5863.64,2669.08,3651.91,2632.4,2799.7,2483.63,3224.36,3451.85,5046.73,2373.93,2518.2,2361.86,1843.33,3242.32,2592.54,2276.68,6377.61,3893.84,2277.33,3124.15
ispB,2474.11,2123.51,4622.16,2407.27,2214.53,2213,2415.3,3079.89,3163.1,2979.07,3061.19,2167.94,2301.91,2550.25,2213.27,2403.11,3955.01,2180.32,2940.79,2388.8
ispD,3887.86,3764.47,1801.29,3299.06,2531.29,1514.85,3605.86,3629.31,3339.5,2384.67,2532.06,2823.44,3239.88,3896.08,2874.58,1922.25,5571.66,3105.95,4235.14,3106.24
ispE,3269.555,2538.43,1922.585,2479.19,2924.105,3085.695,2339.855,2779.24,2842.66,2114.215,2619.51,2859.555,2259.395,2376.235,2680.86,2412.575,3733.21,4382.24,3098.525,2536.725
ispF,2994.11,2205.57,1583.71,2266.24,1461.27,1163.18,2024.46,2432.98,2941.74,1715.33,1604.89,1457.17,1450.9,2234.74,1582.7,1296.35,2508.77,4552.33,3428.72,1288.86
ispG,2653,1502.57,3322.87,1822.8,1562.82,1301.58,2057.68,2369.89,2487.38,1370.34,1516.85,1447.86,1303.05,2051.89,1700.07,1646.63,3240.02,3522.94,2646.27,1373.39
ispH,2580.5,1042.62,3602.95,1721.26,1416.3,1258.86,1131.7,2211.43,2955.53,1078.26,977.32,1034.66,1242.34,2137.04,970.03,903.72,1501.01,2258.34,2782.15,1360.17
ispU,2740.84,5760.65,3968.99,5976.14,6864.12,6751.69,4972.67,4483.25,3530.07,6375.09,5718.23,6111.16,6213.56,6123.47,7024.48,7199.27,6992.63,7424.9,3545.3,6283.4
isrA,15120.21,9135.98,4453.22,8481.88,7570.15,6874.85,8150.4,7487.02,8451.28,4906.38,3728.65,6514.06,5056.71,7645.66,6482.25,5696.79,8144.2,11132.84,13644.4,7895.64
isrC,1033.32,1611.47,1205.83,1168.54,1842.18,3423.8,1700.58,1029.89,1099.33,3232.12,3197.7,2228.93,1473.43,935.47,1895.65,3534.73,1447.86,1469.35,1024.5,1838.07
istR,1113.03,701.96,3062.58,864.3,1244.4,890.49,837.07,1147.21,960.06,1349.52,1629.23,1316.15,854.4,1274.07,897.54,856.33,841.96,2007.81,1288.75,1296.87
ivbL,3706.86,3550.3,4537.655,3257.245,4298.52,4157.04,4265.345,3925.555,4427.435,5036.22,5076.01,5470.59,4462.885,3500.955,4168.825,4654.09,3440.505,2934.11,3787.255,4234.095
ivy,9088.59,7658.15,2029.56,8039.13,6474.97,5330.44,7560.15,6559.18,7670.81,6271.3,6291.04,7607.21,6903.82,6646.09,8548.11,7385.8,6902.33,4071.83,8307.58,7163.67
jayE,7422.31,9517.965,4520.245,8605.02,8897.675,9318.445,12241.475,6712.695,8433.41,7171.425,9057.05,8567.93,8708.525,6090.94,9348.18,9129.515,6130.41,9510.295,7515.105,8954.11
katE,4864.32,6131.345,4281.515,4865.97,5100.915,5884.87,5760.995,5256.065,4772.92,4647.765,4757.455,4726.865,5866.24,8880.425,5390.485,5180.26,4792.17,3097.845,5036.945,4892.6
katG,4574.57,5467.87,4684.44,5243.53,5927.64,5340.56,5731.99,5760.95,5610.89,5319.5,5409.99,5243.84,5444.51,6566.63,5634.11,5001.55,5334.8,2841.68,4432.98,4793.77
kbaY,4804.52,6686.395,5587.435,6463.89,6106.87,6444.3,6553.53,5978.94,5341.965,6683.97,6193.6,5743.05,6857,5571.325,6127.685,6304.785,5898.1,4900.155,6460.765,6437.575
kbaZ,4693.545,2292.85,3361.05,3440.8,2676.705,2200.08,2737.35,3359.59,4372.2,2300.28,2243.46,2295.875,2357.515,2940.945,2185.795,2211.985,3294.105,4202.475,5373.705,2664.465
kbl,5296.21,6654.74,1316.46,5942.38,6391.42,6267.4,6328.2,6312.78,6513.28,7860.56,7183.56,8013.06,7704.01,6822.29,6739.63,6847.61,6315.55,6296.31,5234.15,6588.3
kch,2474.27,2360.655,4233.515,3150.28,3347.87,3035.865,1625.16,3013.57,2479.065,2720.715,2487.695,2177.925,2661.37,2870.32,2310.745,2243.585,3007.41,4261.315,2448.21,2492.855
kdgK,4194.75,3005.9,3477.66,2880.8,2385.65,2773.22,3269.68,3498.29,4467.57,2685.6,3052.2,3245.8,2697.25,2345.48,2400.34,2398.93,2424,2113.97,4022.21,2739.22
kdgR,3417.41,3546.85,3630.75,5461.13,3782.63,3848.49,3964.22,3439.33,3211.53,3357.39,3632.25,3878.02,4114.88,4278.2,4607.36,3487.84,3252.49,2111.73,3393.45,3565.88
kdgT,5293.335,9627.095,3302,8078.255,8050.995,9035.375,8404.015,8085.145,5803.25,7826.755,8219.91,11120.92,8436.65,8583.13,9735.45,10105.65,6673.905,3821.825,5611.325,9485.765
kdpA,6403.37,6819.3,4666.01,6020.64,7410.51,6808.8,7274.21,5019.3,5801.48,6332.14,5844.73,7146.93,6779.86,4999.74,6490.41,6115.7,5243.98,7142.7,5705.45,6493.37
kdpB,6926.65,5209.17,4981.09,5652.62,4825.21,4777.19,6474.09,6321.7,6089.95,4722.79,4708.13,5045.34,4702.39,4731.75,5125.68,4714.27,4674.71,6452.01,6209.92,4560.76
kdpC,7075.49,5705.79,3609.65,5242.61,5865.91,4777.19,4876.65,6212.13,4939.58,4506.08,4773.73,5268.99,5628.12,4371.48,5824.1,5191.6,3924.88,6026.14,8025.92,4881.27
kdpD,4822.28,3876.64,2728.76,5242.61,4776.37,4573.47,4564.65,5309.17,4685.07,4692.13,4773.73,5075.52,5419.69,4371.48,4829.5,4970.92,3915.49,4138.24,4899.54,4362
kdpE,3352.92,3701.215,4012.875,3244.315,3630.875,3255.41,4273.39,3059.54,3274.95,2909.215,3774.82,3371.195,3519.92,3222.765,4004.445,3192.86,2884.565,3873.12,3871.505,2693.43
kdpF,6401.51,4596.18,8254.25,5166.05,3521.03,3284.59,3272.37,4553.64,5233.4,3292.18,2802.72,2845.8,3557.04,4612.26,3673.49,2960.38,4024.21,5841.18,4687.33,2983.77
kdsA,3780.22,2303.88,5344.51,3246.545,3039.02,2285.045,2926.785,3385.305,3115.46,2055.34,2197.11,2068.785,2177.945,3011.57,2320.87,1644.435,3784.18,3222.375,3278.925,1989.32
kdsB,3456.07,3731.67,4705.47,4075.02,4356.45,3996.05,3936.63,4491.2,3435.4,2534.09,3070.43,2692.17,2859.98,3079.32,3392.01,2744.52,4822.77,6179.85,3140.82,3451.39
kdsC,3649.39,6583.42,5046.54,4524.15,5518.9,5142.92,6980.49,5192.56,4147.79,4991.51,5663.35,4309.26,6112.4,6496.35,5634.95,5597.49,9278.08,1691.16,4103.43,4377.27
kdsD,3104.34,2798.75,5428.93,3169.89,2146,2693.86,2747.25,3526.68,3402.45,2041.49,2449.09,2185.36,2264.98,2971.08,2679.69,2664.98,4397.27,4420.82,2958.1,2235
kduD,5655.93,11118.72,2954.71,7989.2,10356.53,11651.68,11543.54,7438.93,5797.83,14381.45,9427.5,12211.33,13877.81,8517.71,13334.48,13088.8,6487.4,2807.65,5918.86,11612.57
kduI,6913.385,9920.55,3659.875,10246.615,9554.335,9945.645,9090.425,8762.13,6986.625,11759.14,7689.79,9757.24,13152.48,10868.91,11215.87,11521.205,7216.775,1911.465,7933.04,11004.71
kefA,4455.03,3807,4086.045,3274.515,3732.16,3029.75,3665.02,3622.685,4348.265,3293.36,3245.71,3428.58,3637.895,3050.765,3858.305,3130.355,3648.37,3761.205,4437.97,3635.435
kefB,5052.34,4633.635,3527.855,5667.59,5583.705,5948.67,5442.92,4787.73,5037.275,5483.125,4789.18,5463.94,5459.785,5832.945,5713.09,6298.31,4522.94,4073.35,4433.195,4599.175
kefC,3885.03,4962.2,3358.35,5245.61,5113.65,5010.36,5238.12,4178.06,4078.35,5584.64,5523.3,5332.14,5641.23,4871.77,4675.96,5561.91,4056.77,4304.78,4073.5,4708.66
kefF,3825.54,2625.74,1611.2,3319.06,3703.69,2686.52,3096.9,2965.15,4157.01,2837.47,3319.92,2585.73,2737.66,2611.92,2161.84,3045.5,2599.54,2060.87,4135.98,2514.54
kefG,3922.78,4486.23,3189.295,5392.845,5172.335,4228.235,5073.33,4359.905,3597.21,3856.215,4270.275,4663.51,4520.065,5086.485,4842,4605.73,3240.37,2022.275,3815.22,5018.95
kgtP,2974.24,5634.74,3194.16,5646.62,7626.13,7216.88,6087.63,5204.89,3411.74,6664.53,6969.72,5631.12,5812.77,7036.03,6401.66,6514.45,5219.46,4438.82,3872.58,6344.89
kilR,3833.755,5153.71,6481.78,4950.08,4619.73,4425.64,3671.55,4719.11,3759.39,4631.22,3650.84,2996.565,4253.405,5790.1,4017.865,4084.085,4541.785,4501.13,4842.5,5112.43
kptA,3327.045,3272.24,4030.545,3090.73,5581.625,4838.44,4112.01,3341.295,3540.67,6097.435,5968.63,5492.82,6355.715,3346.84,4631.275,5329.975,3585.075,3064.99,3462.75,5694.48
kup,4032.41,5327.79,4338.01,4929.96,5838.05,4702.82,5267.65,5158.45,4712.23,6288.97,5272.93,5228.34,5436.16,5403.13,6026.43,6409.43,3990.33,2494.91,4709.44,4260.57
lacA,7108.1,7408.735,3915.65,6183.155,5520.195,6386.285,5272.53,5913.07,5749.795,6599.885,6748.955,7123.345,5622.51,7466.695,6338.195,6697.87,5418.27,3503.39,6802.05,6310.46
lacI,6088.46,7531.33,5979.55,6053.29,7607.72,7406.38,7121.18,5709.43,5819.29,6437.15,8083.55,8035.57,7451.2,6305.96,7405.15,8438.03,5470.06,3464.27,6099.95,6989.07
lacY,4519.27,7380.42,5518.81,6027.255,7082.99,6152.565,5409.125,6564.585,4394.31,7552.425,7068.73,7548.505,7612.73,6039.61,6122.175,7756.385,4812.365,7239.22,4796.565,6320.31
lacZ,7274.06,5297.28,3745.38,5147.8,4563.935,4487.68,5598.225,4234.295,6634.385,4427.775,5253.19,6046.235,4981.015,4811.31,4878.25,5221.095,4033.315,4551.755,5678.42,4912.52
lafU,2912.85,1435.54,3634.23,1732.66,1701.03,1520.6,1628.81,2739.43,2902.85,1482.29,1444.96,1550.38,1727.19,1659.48,1487.35,1678.02,1443.35,3401.05,2957.13,1461.55
lamB,4365.845,5702.485,3722.17,5618.255,6097.4,5821.02,6392.755,4703.32,4357.385,8157.57,7698.23,7300.645,7577.09,6596.795,6730.865,7160.88,5875.91,5807.135,4202.77,6749.67
ldcA,6023.25,5032.05,3283.32,6635.37,5241.03,4601.58,5266.68,7382.2,5771.76,4531.51,5291.74,4428.99,4366.28,4625.7,4918.45,4331.7,4133.58,7180.09,6728.24,4918.95
ldcC,4070.77,5565.05,3822.45,5775.8,6514.23,6453.38,7024.9,5504.92,4467.81,6378.74,5828.34,5626.41,7174.21,6768.4,6718.71,7350.4,5530.83,5494.05,4488.27,5049.1
ldhA,3545.3,2476.59,2051.09,2612.25,2338.77,2318.81,2250.35,2705.38,3471.09,2134.54,2668.75,2422.19,2392.34,2635.25,1999.32,2424.87,3197.18,4623.74,3410.95,2629.76
ldrA,297.15,240.53,13166.1,291.85,340.55,340.89,378.06,73.21,286.75,90.95,372.95,165.99,135.6,64.57,257.48,45.15,61.38,35.74,278.65,226.55
ldrB,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ldrC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ldrD,498.89,778.87,811.58,595.48,489.25,658.47,547.63,726.26,588.75,655.25,805.84,1170.2,393.77,637.25,634.23,828.1,436.12,3359.02,704.33,598.96
lepA,3891,3409.77,4106.955,4264.445,3470.84,3351.96,3763.635,4290.33,3882.42,2637.875,2692.79,2437.37,2838.84,4370.795,3386.235,2907.75,5523.15,3690.22,3554.195,2570.32
lepB,4858.485,3954.055,5361.84,4726.86,3651.195,4026.985,4921.05,4506.245,4062.775,2973.98,3695.615,3079.81,3032.895,3649.275,3887.525,3423.26,4904.06,5450.335,4484.4,3145.17
leuA,4363.845,5475.53,4685.43,4760.19,5725.2,6182.865,5738.13,5309.13,4932.085,5942.68,5499.745,5809.415,4972.76,5060.19,6334.735,6806.61,5994.425,4010.645,5189.01,5662.49
leuB,4752.78,8381.38,4841.655,6428.56,6820.255,7206.415,8441.975,7677.12,5706.97,7357.43,6230.735,6656.255,6263.53,6204.315,7026.545,7700.235,6090.295,4340.47,5898.525,5933.18
leuC,2404.905,2997.59,2768.52,3122.555,3245.44,2904.675,2984.835,2818.76,2420.435,2769.295,2888.885,3258.035,3191.25,2702.92,3578.49,2905.44,2892.595,5223.25,2971.36,3030.85
leuD,7627.84,8542.23,5860.36,8838.77,9681.65,8711.68,11832.71,9686.12,7754.01,8840.45,9308.15,9467.13,10709.74,9840.14,10459.56,9680.34,7727.16,4223.38,6539.19,8910.46
leuE,4864.59,7970.93,5715.55,6911.59,9985.59,11528.91,6588.48,6172.83,5607.14,11836.41,8713.38,8601.09,11315.04,7282.44,9492.56,10572.93,7880.68,9962.8,5284.45,9027.37
leuL,2921.205,4497.63,4569.38,3133.955,3664.66,3880.745,3720.905,3642.95,3776.975,4661.15,4238.31,3530.2,4236.715,3421.315,3446.94,4578.825,4542.635,5810.52,2800.505,4096.08
leuO,3247.29,3087.19,4592.85,3322.13,2652.75,2568.78,2778.02,3790.74,3649.05,2763.45,2832.16,2278.5,2681.47,2753.42,2705.92,2948.48,3350.12,2892.96,3606.11,2373.56
leuP,4046.325,6082.91,3768.835,4749.46,5919.7,5616.26,7040.36,4116.19,5153.64,6822.24,7389.385,6242.915,6504.1,5789.92,5780.645,7431.185,5505.82,10035.17,5062.655,6412.065
leuQ,5625.565,7791.755,1262.025,6886.135,6844.59,6117.14,8474.115,6718.135,7688,6932.99,7344.885,7032.515,7730.235,8366.91,7313.855,7857.47,7324.71,7274.015,6959.295,6491.015
leuS,4657.8,4029.94,4091.6,3634.09,4327.2,3573.19,4595.14,4563.75,5025.5,4076.2,4429.64,3797.72,3621.01,5005.25,4052.01,3988.7,6374.3,4166.56,4771.88,4249.03
leuT,2582.945,6185.285,1822.84,4242.805,3567.945,5234.155,5925.295,4333.565,4442.8,6005.895,5261.465,4825.115,5968.46,3842.08,5588.575,5917.815,5430.58,6714.805,3319.225,4480.315
leuU,4128.47,4120.665,7377.145,5350.315,4137.355,5249.745,4658.81,5199.895,4393.765,5226.035,4487.68,3791.68,5672.51,4922.085,5692.95,4905.21,4934.995,3736.56,5133.435,4304.26
leuV,1916.105,4460.47,4635.07,2728.82,3233.34,2909.675,4516.18,3034.84,2146.7,3896.105,4750.145,3688.59,4000.93,2697.725,3629.955,4073.375,2331.74,5988.36,2058.545,3668.22
leuW,6161.77,8294.6,1324.36,5732.46,5042.94,3037.86,5728.32,6026.27,6563.94,2682.82,3861.05,2874.48,5208.74,4243.48,5288.73,3784.41,6280.85,9595.79,6757.55,4136.82
leuX,992.03,753.095,5901.685,827.58,1072.48,1080.805,742.265,877.6,993.89,1630.73,1588.9,1564.515,1291.685,636.885,1086.15,1914.45,813.235,4659.405,906.185,1205.44
leuZ,2092.685,2990.01,4612.07,2113.935,2358.8,2061.065,2523.385,2023.55,1590.695,2329.54,2917.77,2960.185,2836.665,2018.855,2784.82,2890.005,2521.11,4472.675,2485.055,2738.49
lexA,4160.13,4280.31,6329.59,3265.27,5632.23,4428.65,3970.54,4645.71,4576.56,5953.14,5721.9,5812.51,5774.85,4363.98,4594.3,5597.89,3510.2,6017.87,4383.74,5628.12
lfhA,3706.44,1710.32,1804.01,2644.24,2190.4,1877.57,2027.88,2998.29,3272.98,1707.94,2077.87,2071.63,1968.38,1848.05,1957.05,2046.85,1648.85,3265.48,3299.06,1482
lgt,6316.58,9385.92,3994.23,8062.7,9099.84,9962.8,8617.07,9060.55,6167.59,10433.41,9257.52,8701.48,11495.79,8016.47,9960.13,10994.94,8415.43,7224.74,5441.29,9587.04
lhgO,3671.095,2393.665,4129.62,2658.435,2098.06,2147.56,2818.35,3722.59,3740.405,1734.985,2121.975,2268.985,2825.53,3074.03,2243.71,1997.84,2470.16,4567.075,3924.285,1914.355
lhr,3645.92,5031.305,2740.645,4178.655,5266.275,5111.77,4789.55,3809.11,3375.745,4067.97,4589.96,5016.785,4698.93,4055.135,5266.83,4819.365,3702.165,3928.645,3418.355,4148.635
ligA,3966.37,4657.7,4153.16,4556.42,4297.61,4079.52,4517.29,4286.06,4491.8,3922.3,4588.66,4306.83,4717.29,4154.46,4836.68,3925.62,4664.29,3606.56,3460.98,4658.08
ligB,7152.82,7080.3,2261.23,7240.8,7726.16,7594.88,6292.9,6793.78,8111.6,8704.13,9356.75,9357.45,8866.06,7923.3,7719.8,8668.19,6270.56,7339.65,7309.6,8009.18
ligT,3324.415,3219.585,2968.96,3473.28,3517.045,2809.24,3381.42,3373.105,3659.685,2558.825,2407.535,2710.31,3084.105,2984.45,3104.505,3215.115,3375.795,3266.065,3455.815,2796.275
lipA,6989.31,5102.67,4333.74,5336.48,5590.04,4231.36,4565.33,7315.4,6440.7,4450.9,3695.71,3476.52,4582.06,5973.44,4281,3558.67,5777.48,2330.13,8127.99,5458.26
lipB,3511.37,4692.13,5646.81,5634.74,7134.83,7157.39,4784.79,3437.45,3670.36,8096.62,5883.6,7321.03,7748.21,4520.29,7395.94,7745.34,4350.5,7398.2,4069.79,7900.64
lit,4007.84,2789.73,3647.32,3580.89,4182.65,4593.48,3170.25,3930.14,3744.31,3825.87,3550.09,2975.09,3463.01,3386.21,3472.57,3139.55,3618.01,3347.65,4653.7,4254.7
livF,5711.82,3697.13,3627.74,4146.28,3705.49,3718.86,4144.61,4098.52,5417.26,4394.03,4759.34,4796.45,4120.66,4847.94,3727.71,4082.79,3278.85,5828.03,4829.34,3809.93
livG,6654.335,4240.99,1985.625,4977.12,4268.905,4493.97,5245.805,6227.73,7266.575,4846.915,5059.62,5511.275,4201.345,4651.95,4648.13,4782.495,4211.435,4059.04,5970.47,5104.555
livH,4463.805,5881.645,5301.895,5369.035,4955.185,4872.81,5214.255,4480.98,4533.73,5397.465,5999.28,5729.805,5086.435,4430.765,5659.755,6183.535,4140.51,4911.89,5234.585,4289.235
livJ,2600.36,4641.83,1736.44,2868.56,4188.385,3999.23,3615.74,2719.405,2719.365,4716.175,5773.415,5051.525,3979.945,3167.715,4079.57,4550.475,2731.795,4005.805,2909.185,4611.235
livK,2613.36,2905.71,3203.63,2406.66,2402.09,2884.41,2718.72,2160.71,2599.61,3363.58,4389.71,3081.31,2685.19,2441.46,3144.19,2347.74,2772.59,4289.9,2684.03,2677.24
livM,5945.84,5847.17,4466.85,5863.15,5785.79,6050.07,5582.61,6524.05,6642.25,6668.28,7106.78,7747.92,7683.24,6178.24,6515.07,7089.24,5658.99,5903.3,5653.75,6604.25
lldD,4480.145,6731.665,4884.51,5111.49,5106.775,5831.73,5484.28,4608.89,5663.23,7544.945,7410.935,7074.06,7081.7,5982.12,5971.025,7394.46,4667.2,7832.56,3910.455,4792.79
lldP,5520.28,8088.22,5571.24,8147.92,6803.62,6285.12,7848.8,7096.11,5689.44,8122.77,9239.16,9485.3,7884.69,9984.01,8506.97,8045.33,5228.78,4686.53,6665.27,6740.16
lldR,7627.52,5107.86,4564.87,5296.69,4822.03,3845.13,6648.18,6064.24,9534.1,4747.91,4157.66,6404.31,4700.26,5915.83,6312.38,5336.07,4904.51,4644.52,6665.27,4274.97
lnt,5767.8,6901.38,3072.56,6661.41,6453.15,6037.37,6724.51,7647.13,6117.19,6977.05,6911.28,5981,5496.76,5835.56,6036.67,5680.64,6192.49,3975.38,4504.45,6207.95
lolA,3902.575,3879.46,2617.95,4212.065,3597.58,3781.12,4306.35,4416.315,3552.065,3265.62,3457.32,2976.085,3511.44,4756.41,3767.3,3137.88,4613.485,5459.38,4071.03,3264.395
lolB,4287.965,3569.72,1442.48,3287.9,3284.965,2668.445,3945.47,5057.955,3422.625,2370.145,2817.82,2273.135,2391.7,3458.905,2926.28,1933.865,6060.785,4799.765,3144.665,2882.005
lolC,3821.82,2558.73,3560.37,2985.49,2972.74,2537.17,3160.29,3559.15,2806.33,1978,2252.54,2014.29,2488.74,2185.13,2146.9,2250.55,4066.3,4535.19,3578.37,2317.53
lolD,2339.14,3440.58,3615,3966.04,2346.3,3169.03,3861.23,2667.07,2528.68,2636.18,2972.97,2970.17,2890.05,2671.64,3381.99,2937.77,3354.09,2872.43,2634,2963.66
lolE,4613.445,5364.465,2482.905,4902.035,5460.175,4418.905,5197.79,4723.695,4095.885,3732.455,4597.475,4361.5,4414.55,4781.745,4582.435,4095.405,5377.85,4132.035,3865.505,4590.215
lomR,5768.27,6079.26,4482.41,4813.8,4324.39,4188.18,5964.94,4820.53,5440.16,5431.35,5962.85,5710.45,5080.66,4451.88,5767.04,5155.56,3660.95,1682.85,6649.96,5395.08
